company_id,year,free_cash_flow,cfo_quality_score,cfo_quality_label,capex_intensity,capex_label,fcf_conversion,cfo_sign,cfi_sign,cff_sign,pattern_label
LODHA,Mar 2024,-435.0,1.62,High Quality,28.57,Capital Intensive,-16.32,+,-,+,Mixed
LT,Mar 2013,-11277.0,-0.82,Accrual Risk,9.3,Capital Intensive,-98.97,-,-,+,Growth Funded by Debt
LT,Mar 2014,-12653.0,-1.46,Accrual Risk,6.48,Moderate,-89.83,-,-,+,Growth Funded by Debt
LT,Mar 2015,-6143.0,-0.27,Accrual Risk,5.2,Moderate,-39.17,-,-,+,Growth Funded by Debt
LT,Mar 2016,-7867.0,-0.71,Accrual Risk,4.58,Moderate,-50.8,-,-,+,Growth Funded by Debt
LT,Mar 2017,-3141.0,1.03,High Quality,8.96,Capital Intensive,-18.9,+,-,+,Mixed
LT,Mar 2018,-6117.0,-1.25,Accrual Risk,3.27,Moderate,-30.42,-,+,+,Distress Signal
LT,Mar 2019,-15779.0,-0.47,Accrual Risk,8.15,Capital Intensive,-69.01,-,-,+,Growth Funded by Debt
LT,Mar 2020,-1714.0,0.61,Moderate,5.78,Moderate,-6.98,+,-,+,Mixed
LT,Mar 2021,17324.0,1.79,High Quality,4.23,Moderate,73.84,+,-,-,Shareholder Returns
LT,Mar 2022,15579.0,1.84,High Quality,2.29,Asset Light,64.07,+,-,-,Shareholder Returns
LT,Mar 2023,14729.0,1.82,High Quality,4.39,Moderate,54.22,+,-,-,Shareholder Returns
LT,Mar 2024,20445.0,1.17,High Quality,0.99,Asset Light,68.46,+,+,-,Liquidating Assets
LTIM,Mar 2013,384.0,1.08,High Quality,5.82,Moderate,44.14,+,-,-,Shareholder Returns
LTIM,Mar 2014,808.0,0.63,Moderate,3.66,Moderate,70.44,+,+,-,Liquidating Assets
LTIM,Mar 2015,539.0,0.83,Moderate,2.07,Asset Light,53.63,+,-,-,Reinvestor
LTIM,Mar 2016,818.0,1.03,High Quality,0.68,Asset Light,79.57,+,-,-,Shareholder Returns
LTIM,Mar 2017,209.0,1.2,High Quality,14.78,Capital Intensive,16.99,+,-,-,Shareholder Returns
LTIM,Mar 2018,392.0,0.76,Moderate,6.19,Moderate,33.02,+,-,-,Reinvestor
LTIM,Mar 2019,646.0,0.92,Moderate,7.93,Moderate,34.31,+,-,-,Reinvestor
LTIM,Mar 2020,1001.0,1.08,High Quality,5.91,Moderate,49.33,+,-,-,Shareholder Returns
LTIM,Mar 2021,743.0,1.24,High Quality,13.4,Capital Intensive,27.27,+,-,-,Shareholder Returns
LTIM,Mar 2022,1608.0,0.82,Moderate,6.29,Moderate,30.63,+,-,-,Reinvestor
LTIM,Mar 2023,2824.0,0.7,Moderate,0.82,Asset Light,46.23,+,-,-,Reinvestor
LTIM,Mar 2024,1752.0,1.24,High Quality,11.03,Capital Intensive,27.43,+,-,-,Shareholder Returns
M&M,Mar 2013,-3825.0,-0.22,Accrual Risk,4.23,Moderate,-41.96,-,-,+,Growth Funded by Debt
M&M,Mar 2014,-4768.0,-0.05,Accrual Risk,6.11,Moderate,-46.88,-,-,+,Growth Funded by Debt
M&M,Mar 2015,-3302.0,0.31,Accrual Risk,6.1,Moderate,-37.55,+,-,+,Mixed
M&M,Mar 2016,-3121.0,0.67,Moderate,7.26,Moderate,-30.96,+,-,+,Mixed
M&M,Mar 2017,-5692.0,0.05,Accrual Risk,7.01,Moderate,-53.02,+,-,+,Mixed
M&M,Mar 2018,-4785.0,0.09,Accrual Risk,5.94,Moderate,-36.18,+,-,+,Mixed
M&M,Mar 2019,-11521.0,-0.72,Accrual Risk,6.85,Moderate,-75.76,-,-,+,Growth Funded by Debt
M&M,Mar 2020,-8327.0,4.54,High Quality,9.11,Capital Intensive,-81.97,-,-,+,Growth Funded by Debt
M&M,Mar 2021,-1777.0,11.84,High Quality,26.5,Capital Intensive,-15.47,+,-,+,Mixed
M&M,Mar 2022,5996.0,1.28,High Quality,3.61,Moderate,40.84,+,-,-,Shareholder Returns
M&M,Mar 2023,-15940.0,-0.62,Accrual Risk,7.31,Moderate,-78.58,-,-,+,Growth Funded by Debt
M&M,Mar 2024,-11245.0,-0.46,Accrual Risk,4.04,Moderate,-45.18,-,-,+,Growth Funded by Debt
MARUTI,Mar 2013,940.0,1.64,High Quality,7.04,Moderate,21.55,+,-,-,Shareholder Returns
MARUTI,Mar 2014,-2.0,1.75,High Quality,11.22,Capital Intensive,-0.04,+,-,-,Shareholder Returns
MARUTI,Mar 2015,1958.0,1.69,High Quality,8.84,Capital Intensive,28.41,+,-,-,Shareholder Returns
MARUTI,Mar 2016,1252.0,1.54,High Quality,12.55,Capital Intensive,13.87,+,-,-,Shareholder Returns
MARUTI,Mar 2017,1109.0,1.37,High Quality,13.47,Capital Intensive,10.64,+,-,-,Shareholder Returns
MARUTI,Mar 2018,3486.0,1.5,High Quality,10.4,Capital Intensive,28.77,+,-,-,Shareholder Returns
MARUTI,Mar 2019,3061.0,0.86,Moderate,4.11,Moderate,27.69,+,-,-,Reinvestor
MARUTI,Mar 2020,2939.0,0.62,Moderate,0.74,Asset Light,39.96,+,-,-,Reinvestor
MARUTI,Mar 2021,1565.0,2.02,High Quality,10.36,Capital Intensive,28.92,+,-,-,Shareholder Returns
MARUTI,Mar 2022,1601.0,0.47,Accrual Risk,0.27,Asset Light,27.83,+,-,-,Reinvestor
MARUTI,Mar 2023,1995.0,1.31,High Quality,7.45,Moderate,15.2,+,-,-,Shareholder Returns
MARUTI,Mar 2024,4936.0,1.25,High Quality,8.36,Capital Intensive,26.5,+,-,-,Shareholder Returns
MOTHERSON,Mar 2013,397.0,3.29,High Quality,4.3,Moderate,26.82,+,-,-,Shareholder Returns
MOTHERSON,Mar 2014,1323.0,2.46,High Quality,4.51,Moderate,55.19,+,-,-,Shareholder Returns
MOTHERSON,Mar 2015,546.0,2.62,High Quality,8.21,Capital Intensive,19.2,+,-,+,Mixed
MOTHERSON,Mar 2016,282.0,1.23,High Quality,5.12,Moderate,7.95,+,-,-,Shareholder Returns
MOTHERSON,Mar 2017,-2345.0,1.75,High Quality,14.5,Capital Intensive,-56.22,+,-,+,Mixed
MOTHERSON,Mar 2018,70.0,1.44,High Quality,5.67,Moderate,1.37,+,-,-,Shareholder Returns
MOTHERSON,Mar 2019,994.0,2.06,High Quality,5.22,Moderate,18.59,+,-,-,Shareholder Returns
MOTHERSON,Mar 2020,4132.0,4.91,High Quality,3.66,Moderate,88.78,+,-,-,Shareholder Returns
MOTHERSON,Mar 2021,3165.0,3.22,High Quality,3.29,Moderate,72.43,+,-,-,Shareholder Returns
MOTHERSON,Mar 2022,159.0,2.08,High Quality,3.61,Moderate,3.37,+,-,-,Shareholder Returns
MOTHERSON,Mar 2023,2395.0,2.78,High Quality,2.85,Asset Light,38.31,+,-,-,Shareholder Returns
MOTHERSON,Mar 2024,925.0,2.51,High Quality,6.73,Moderate,9.92,+,-,+,Mixed
NAUKRI,Mar 2013,29.0,0.99,Moderate,9.75,Capital Intensive,23.97,+,-,-,Reinvestor
NAUKRI,Mar 2014,-123.0,1.35,High Quality,35.98,Capital Intensive,-126.8,+,-,+,Mixed
NAUKRI,Mar 2015,-1000.0,-3.64,Accrual Risk,143.58,Capital Intensive,-4761.9,+,-,+,Mixed
NAUKRI,Mar 2016,76.0,0.66,Moderate,0.27,Asset Light,83.52,+,-,-,Reinvestor
NAUKRI,Mar 2017,48.0,-4.95,Accrual Risk,18.58,Capital Intensive,-533.33,+,-,-,Reinvestor
NAUKRI,Mar 2018,104.0,0.5,Moderate,15.08,Capital Intensive,47.49,+,-,-,Reinvestor
NAUKRI,Mar 2019,217.0,0.47,Accrual Risk,5.13,Moderate,2411.11,+,-,-,Reinvestor
NAUKRI,Mar 2020,447.0,-1.42,Accrual Risk,7.39,Moderate,-127.71,+,+,-,Liquidating Assets
NAUKRI,Mar 2021,-1767.0,0.19,Accrual Risk,181.12,Capital Intensive,-2387.84,+,-,+,Mixed
NAUKRI,Mar 2022,-470.0,0.05,Accrual Risk,74.07,Capital Intensive,-105.38,+,-,+,Mixed
NAUKRI,Mar 2023,154.0,-7.31,Accrual Risk,15.26,Capital Intensive,44.25,+,-,+,Mixed
NAUKRI,Mar 2024,-150.0,1.18,High Quality,33.6,Capital Intensive,-21.1,+,-,+,Mixed
NESTLEIND,Dec 2013,1355.0,1.61,High Quality,4.85,Moderate,69.56,+,-,-,Shareholder Returns
NESTLEIND,Dec 2014,1212.0,1.39,High Quality,4.38,Moderate,59.44,+,-,-,Shareholder Returns
NESTLEIND,Dec 2015,1028.0,1.95,High Quality,0.86,Asset Light,66.11,+,-,-,Shareholder Returns
NESTLEIND,Dec 2016,1340.0,1.46,High Quality,1.38,Asset Light,72.43,+,-,-,Shareholder Returns
NESTLEIND,Dec 2017,1687.0,1.48,High Quality,1.31,Asset Light,80.45,+,-,-,Shareholder Returns
NESTLEIND,Dec 2018,2000.0,1.28,High Quality,0.46,Asset Light,76.39,+,-,-,Shareholder Returns
NESTLEIND,Dec 2019,2378.0,1.17,High Quality,0.67,Asset Light,81.27,+,+,-,Liquidating Assets
NESTLEIND,Dec 2020,2133.0,1.18,High Quality,2.4,Asset Light,66.61,+,-,-,Shareholder Returns
NESTLEIND,Dec 2021,316.0,1.06,High Quality,13.02,Capital Intensive,8.87,+,-,-,Shareholder Returns
NESTLEIND,Dec 2022,2345.0,1.14,High Quality,2.32,Asset Light,63.28,+,-,-,Shareholder Returns
NESTLEIND,Dec 2023,2465.0,1.13,High Quality,4.85,Moderate,55.13,+,-,-,Shareholder Returns
NESTLEIND,Mar 2024,2938.0,1.06,High Quality,5.07,Moderate,50.54,+,-,-,Shareholder Returns
NHPC,Mar 2013,1516.0,0.99,Moderate,20.84,Capital Intensive,36.51,+,-,-,Reinvestor
NHPC,Mar 2014,2702.0,2.34,High Quality,15.18,Capital Intensive,62.23,+,-,-,Shareholder Returns
NHPC,Mar 2015,3293.0,1.45,High Quality,9.34,Capital Intensive,64.14,+,-,-,Shareholder Returns
NHPC,Mar 2016,5225.0,2.52,High Quality,8.93,Capital Intensive,109.24,+,-,-,Shareholder Returns
NHPC,Mar 2017,6465.0,2.39,High Quality,21.62,Capital Intensive,132.37,+,-,-,Shareholder Returns
NHPC,Mar 2018,3810.0,1.69,High Quality,11.42,Capital Intensive,89.69,+,-,-,Shareholder Returns
NHPC,Mar 2019,2642.0,1.35,High Quality,13.16,Capital Intensive,53.04,+,-,-,Shareholder Returns
NHPC,Mar 2020,6.0,0.89,Moderate,29.85,Capital Intensive,0.11,+,-,+,Mixed
NHPC,Mar 2021,3463.0,1.41,High Quality,16.66,Capital Intensive,65.62,+,-,-,Shareholder Returns
NHPC,Mar 2022,1506.0,1.22,High Quality,33.73,Capital Intensive,37.53,+,-,-,Shareholder Returns
NHPC,Mar 2023,514.0,1.1,High Quality,39.51,Capital Intensive,8.31,+,-,-,Shareholder Returns
NHPC,Mar 2024,970.0,1.72,High Quality,61.96,Capital Intensive,20.18,+,-,-,Shareholder Returns
NTPC,Mar 2013,-337.0,1.31,High Quality,23.55,Capital Intensive,-1.86,+,-,+,Mixed
NTPC,Mar 2014,1022.0,1.45,High Quality,19.8,Capital Intensive,5.18,+,-,-,Shareholder Returns
NTPC,Mar 2015,-1088.0,1.49,High Quality,19.98,Capital Intensive,-6.27,+,-,-,Shareholder Returns
NTPC,Mar 2016,4963.0,2.24,High Quality,26.11,Capital Intensive,26.73,+,-,-,Shareholder Returns
NTPC,Mar 2017,-4313.0,1.88,High Quality,29.84,Capital Intensive,-19.97,+,-,+,Mixed
NTPC,Mar 2018,-1008.0,1.87,High Quality,23.48,Capital Intensive,-4.48,+,-,+,Mixed
NTPC,Mar 2019,-5377.0,1.33,High Quality,23.99,Capital Intensive,-23.68,+,-,+,Mixed
NTPC,Mar 2020,-5738.0,2.01,High Quality,27.07,Capital Intensive,-18.17,+,-,+,Mixed
NTPC,Mar 2021,11410.0,2.17,High Quality,18.86,Capital Intensive,33.52,+,-,-,Shareholder Returns
NTPC,Mar 2022,18897.0,2.46,High Quality,17.25,Capital Intensive,46.82,+,-,-,Shareholder Returns
NTPC,Mar 2023,21007.0,2.75,High Quality,14.84,Capital Intensive,44.14,+,-,-,Shareholder Returns
NTPC,Mar 2024,8644.0,1.91,High Quality,18.01,Capital Intensive,16.8,+,-,-,Shareholder Returns
ONGC,Mar 2013,-1346.0,1.66,High Quality,25.45,Capital Intensive,-3.09,+,-,-,Shareholder Returns
ONGC,Mar 2014,-10363.0,2.0,High Quality,36.55,Capital Intensive,-21.09,+,-,+,Mixed
ONGC,Mar 2015,3892.0,1.92,High Quality,18.68,Capital Intensive,9.2,+,-,-,Shareholder Returns
ONGC,Mar 2016,8036.0,3.53,High Quality,30.84,Capital Intensive,20.53,+,-,-,Shareholder Returns
ONGC,Mar 2017,1965.0,1.57,High Quality,15.51,Capital Intensive,3.72,+,-,-,Shareholder Returns
ONGC,Mar 2018,-10006.0,2.18,High Quality,20.7,Capital Intensive,-17.59,+,-,+,Mixed
ONGC,Mar 2019,24326.0,1.81,High Quality,8.81,Capital Intensive,32.51,+,-,-,Shareholder Returns
ONGC,Mar 2020,17434.0,6.16,High Quality,13.4,Capital Intensive,33.46,+,-,-,Shareholder Returns
ONGC,Mar 2021,8044.0,2.21,High Quality,12.88,Capital Intensive,16.26,+,-,-,Shareholder Returns
ONGC,Mar 2022,37051.0,1.59,High Quality,8.39,Capital Intensive,46.39,+,-,-,Shareholder Returns
ONGC,Mar 2023,11372.0,2.63,High Quality,11.81,Capital Intensive,15.06,+,-,-,Shareholder Returns
ONGC,Mar 2024,42060.0,1.74,High Quality,9.67,Capital Intensive,40.9,+,-,-,Shareholder Returns
PFC,Mar 2013,-25080.0,-5.66,Accrual Risk,0.13,Asset Light,-418.91,-,+,+,Distress Signal
PFC,Mar 2014,-22464.0,-4.11,Accrual Risk,0.04,Asset Light,-295.31,-,+,+,Distress Signal
PFC,Mar 2015,-21946.0,-3.57,Accrual Risk,1.96,Asset Light,-260.36,-,-,+,Growth Funded by Debt
PFC,Mar 2016,-15271.0,-2.15,Accrual Risk,7.08,Moderate,-166.68,-,-,+,Growth Funded by Debt
PFC,Mar 2017,1128.0,0.8,Moderate,2.42,Asset Light,21.38,+,-,+,Mixed
PFC,Mar 2018,-55739.0,-6.5,Accrual Risk,2.9,Asset Light,-474.29,-,+,+,Distress Signal
PFC,Mar 2019,-93715.0,-6.35,Accrual Risk,24.88,Capital Intensive,-526.99,-,-,+,Growth Funded by Debt
PFC,Mar 2020,-42221.0,-4.45,Accrual Risk,0.12,Asset Light,-301.32,-,-,+,Growth Funded by Debt
PFC,Mar 2021,-57402.0,-3.76,Accrual Risk,2.43,Asset Light,-288.87,-,+,+,Distress Signal
PFC,Mar 2022,4357.0,0.26,Accrual Risk,0.72,Asset Light,18.67,+,-,-,Reinvestor
PFC,Mar 2023,-76411.0,-3.53,Accrual Risk,2.18,Asset Light,-288.33,-,-,+,Growth Funded by Debt
PFC,Mar 2024,-101229.0,-3.7,Accrual Risk,3.73,Moderate,-301.52,-,-,+,Growth Funded by Debt
PIDILITIND,Mar 2013,328.0,1.11,High Quality,3.92,Moderate,58.78,+,-,-,Shareholder Returns
PIDILITIND,Mar 2014,295.0,0.88,Moderate,2.31,Asset Light,43.9,+,-,-,Reinvestor
PIDILITIND,Mar 2015,116.0,1.07,High Quality,9.0,Capital Intensive,15.05,+,-,-,Shareholder Returns
PIDILITIND,Mar 2016,416.0,1.12,High Quality,9.16,Capital Intensive,35.46,+,-,-,Shareholder Returns
PIDILITIND,Mar 2017,-85.0,0.92,Moderate,15.65,Capital Intensive,-6.74,+,-,+,Mixed
PIDILITIND,Mar 2018,835.0,0.82,Moderate,0.64,Asset Light,62.27,+,+,-,Liquidating Assets
PIDILITIND,Mar 2019,332.0,0.91,Moderate,7.25,Moderate,24.22,+,-,-,Reinvestor
PIDILITIND,Mar 2020,1383.0,1.14,High Quality,1.41,Asset Light,87.75,+,+,-,Liquidating Assets
PIDILITIND,Mar 2021,-296.0,1.24,High Quality,23.15,Capital Intensive,-17.56,+,-,-,Shareholder Returns
PIDILITIND,Mar 2022,397.0,0.79,Moderate,5.62,Moderate,21.39,+,-,-,Reinvestor
PIDILITIND,Mar 2023,659.0,1.21,High Quality,7.62,Moderate,33.18,+,-,-,Shareholder Returns
PIDILITIND,Mar 2024,955.0,1.56,High Quality,14.29,Capital Intensive,35.27,+,-,-,Shareholder Returns
PNB,Mar 2013,-1292.0,-0.14,Accrual Risk,1.39,Asset Light,,-,-,-,Pre-Revenue
PNB,Mar 2014,16604.0,4.6,High Quality,0.67,Asset Light,,+,-,+,Mixed
PNB,Mar 2015,3942.0,1.37,High Quality,1.79,Asset Light,,+,-,+,Mixed
PNB,Mar 2016,12815.0,-4.04,Accrual Risk,2.66,Asset Light,,+,-,+,Mixed
PNB,Mar 2017,22097.0,17.71,High Quality,0.33,Asset Light,,+,+,-,Liquidating Assets
PNB,Mar 2018,-1350.0,0.14,Accrual Risk,0.8,Asset Light,,-,+,+,Distress Signal
PNB,Mar 2019,-34161.0,3.51,High Quality,1.21,Asset Light,,-,-,+,Growth Funded by Debt
PNB,Mar 2020,-13131.0,-26.38,Accrual Risk,0.62,Asset Light,,-,-,+,Growth Funded by Debt
PNB,Mar 2021,30163.0,11.48,High Quality,0.96,Asset Light,,+,-,+,Mixed
PNB,Mar 2022,18828.0,5.13,High Quality,1.58,Asset Light,,+,-,+,Mixed
PNB,Mar 2023,21860.0,6.73,High Quality,0.84,Asset Light,,+,-,+,Mixed
PNB,Mar 2024,-29445.0,-3.05,Accrual Risk,1.38,Asset Light,,-,-,+,Growth Funded by Debt
POWERGRID,Mar 2013,-10394.0,2.71,High Quality,168.83,Capital Intensive,-95.91,+,-,+,Mixed
POWERGRID,Mar 2014,-11416.0,3.35,High Quality,171.26,Capital Intensive,-88.04,+,-,+,Mixed
POWERGRID,Mar 2015,-8385.0,3.13,High Quality,137.88,Capital Intensive,-56.17,+,-,+,Mixed
POWERGRID,Mar 2016,-6568.0,2.52,High Quality,104.47,Capital Intensive,-36.12,+,-,+,Mixed
POWERGRID,Mar 2017,-2261.0,2.9,High Quality,92.76,Capital Intensive,-10.07,+,-,+,Mixed
POWERGRID,Mar 2018,-2991.0,2.77,High Quality,85.8,Capital Intensive,-11.52,+,-,+,Mixed
POWERGRID,Mar 2019,4544.0,2.32,High Quality,53.42,Capital Intensive,16.88,+,-,-,Shareholder Returns
POWERGRID,Mar 2020,20006.0,2.78,High Quality,28.44,Capital Intensive,60.83,+,-,-,Shareholder Returns
POWERGRID,Mar 2021,20159.0,2.44,High Quality,23.32,Capital Intensive,57.75,+,-,-,Shareholder Returns
POWERGRID,Mar 2022,26877.0,1.55,High Quality,1.81,Asset Light,75.02,+,+,-,Liquidating Assets
POWERGRID,Mar 2023,33065.0,2.61,High Quality,15.65,Capital Intensive,83.55,+,-,-,Shareholder Returns
POWERGRID,Mar 2024,24176.0,2.39,High Quality,28.61,Capital Intensive,60.7,+,-,-,Shareholder Returns
RECLTD,Mar 2013,-19907.0,-5.23,Accrual Risk,1.11,Asset Light,-150.02,-,+,+,Distress Signal
RECLTD,Mar 2014,-17108.0,-3.64,Accrual Risk,0.79,Asset Light,-102.75,-,+,+,Distress Signal
RECLTD,Mar 2015,-23747.0,-4.47,Accrual Risk,0.74,Asset Light,-122.44,-,+,+,Distress Signal
RECLTD,Mar 2016,-14034.0,-2.33,Accrual Risk,3.13,Moderate,-62.53,-,-,+,Growth Funded by Debt
RECLTD,Mar 2017,6704.0,1.08,High Quality,0.41,Asset Light,29.86,+,-,-,Shareholder Returns
RECLTD,Mar 2018,-32464.0,-7.3,Accrual Risk,0.2,Asset Light,-168.39,-,+,+,Distress Signal
RECLTD,Mar 2019,-35409.0,-6.25,Accrual Risk,1.8,Asset Light,-149.37,-,+,+,Distress Signal
RECLTD,Mar 2020,-32591.0,-6.58,Accrual Risk,0.4,Asset Light,-125.54,-,+,+,Distress Signal
RECLTD,Mar 2021,-42651.0,-5.19,Accrual Risk,2.42,Asset Light,-132.19,-,+,+,Distress Signal
RECLTD,Mar 2022,-1106.0,-0.08,Accrual Risk,0.73,Asset Light,-3.21,-,-,+,Growth Funded by Debt
RECLTD,Mar 2023,-38303.0,-3.35,Accrual Risk,2.39,Asset Light,-101.79,-,-,+,Growth Funded by Debt
RECLTD,Mar 2024,-59554.0,-4.08,Accrual Risk,3.85,Moderate,-124.37,-,-,+,Growth Funded by Debt
RELIANCE,Mar 2013,9317.0,1.77,High Quality,6.97,Moderate,28.1,+,-,+,Mixed
RELIANCE,Mar 2014,-29809.0,1.92,High Quality,16.86,Capital Intensive,-85.33,+,-,+,Mixed
RELIANCE,Mar 2015,-30332.0,1.45,High Quality,17.28,Capital Intensive,-81.0,+,-,+,Mixed
RELIANCE,Mar 2016,1948.0,1.28,High Quality,13.28,Capital Intensive,4.66,+,-,-,Shareholder Returns
RELIANCE,Mar 2017,-16651.0,1.66,High Quality,21.78,Capital Intensive,-35.96,+,-,+,Mixed
RELIANCE,Mar 2018,3267.0,1.98,High Quality,17.45,Capital Intensive,5.08,+,-,-,Shareholder Returns
RELIANCE,Mar 2019,-52161.0,1.06,High Quality,16.63,Capital Intensive,-61.91,+,-,+,Mixed
RELIANCE,Mar 2020,22380.0,2.38,High Quality,12.15,Capital Intensive,25.07,+,-,-,Shareholder Returns
RELIANCE,Mar 2021,-115427.0,0.5,Moderate,30.53,Capital Intensive,-142.87,+,-,+,Mixed
RELIANCE,Mar 2022,1492.0,1.63,High Quality,15.71,Capital Intensive,1.37,+,-,+,Mixed
RELIANCE,Mar 2023,22031.0,1.55,High Quality,10.61,Capital Intensive,15.48,+,-,+,Mixed
RELIANCE,Mar 2024,45207.0,2.01,High Quality,12.63,Capital Intensive,27.82,+,-,-,Shareholder Returns
SBILIFE,Mar 2013,903.0,1.79,High Quality,1.53,Asset Light,211.48,+,-,-,Shareholder Returns
SBILIFE,Mar 2014,-542.0,0.23,Accrual Risk,4.1,Moderate,-106.07,+,-,-,Reinvestor
SBILIFE,Mar 2015,2533.0,3.33,High Quality,0.76,Asset Light,319.02,+,-,-,Shareholder Returns
SBILIFE,Mar 2016,-1426.0,6.85,High Quality,37.28,Capital Intensive,-155.0,+,-,-,Shareholder Returns
SBILIFE,Mar 2017,-507.0,8.93,High Quality,29.57,Capital Intensive,-47.47,+,-,-,Shareholder Returns
SBILIFE,Mar 2018,1485.0,9.04,High Quality,26.15,Capital Intensive,111.49,+,-,-,Shareholder Returns
SBILIFE,Mar 2019,-79.0,10.15,High Quality,30.38,Capital Intensive,-5.36,+,-,-,Shareholder Returns
SBILIFE,Mar 2020,2313.0,13.57,High Quality,38.78,Capital Intensive,171.21,+,-,-,Shareholder Returns
SBILIFE,Mar 2021,4675.0,16.4,High Quality,23.44,Capital Intensive,536.12,+,-,+,Mixed
SBILIFE,Mar 2022,241.0,14.51,High Quality,26.04,Capital Intensive,33.01,+,-,-,Shareholder Returns
SBILIFE,Mar 2023,-1547.0,16.65,High Quality,37.46,Capital Intensive,-1268.03,+,-,-,Shareholder Returns
SBILIFE,Mar 2024,-2099.0,15.38,High Quality,23.65,Capital Intensive,-853.25,+,-,-,Shareholder Returns
SBIN,Mar 2013,22061.0,1.31,High Quality,1.35,Asset Light,-430.54,+,-,-,Shareholder Returns
SBIN,Mar 2014,18351.0,1.29,High Quality,0.42,Asset Light,-125.57,+,-,+,Mixed
SBIN,Mar 2015,22873.0,1.47,High Quality,1.65,Asset Light,-104.54,+,-,-,Shareholder Returns
SBIN,Mar 2016,11730.0,1.11,High Quality,1.25,Asset Light,-36.2,+,-,+,Mixed
SBIN,Mar 2017,72834.0,-798.0,Accrual Risk,1.98,Asset Light,-113.21,+,-,-,Reinvestor
SBIN,Mar 2018,-83455.0,25.74,High Quality,5.7,Moderate,96.26,-,+,+,Distress Signal
SBIN,Mar 2019,29776.0,8.82,High Quality,0.09,Asset Light,-43.37,+,+,+,Cash Accumulator
SBIN,Mar 2020,23374.0,1.13,High Quality,0.21,Asset Light,-36.42,+,-,+,Mixed
SBIN,Mar 2021,86249.0,3.76,High Quality,1.32,Asset Light,-121.97,+,-,+,Mixed
SBIN,Mar 2022,55043.0,1.55,High Quality,0.91,Asset Light,-86.59,+,-,-,Shareholder Returns
SBIN,Mar 2023,-86980.0,-1.49,Accrual Risk,0.28,Asset Light,200.23,-,-,+,Growth Funded by Debt
SBIN,Mar 2024,18156.0,0.31,Accrual Risk,0.79,Asset Light,-30.11,+,-,-,Reinvestor
SHREECEM,Jun 2013,990.0,1.25,High Quality,4.98,Moderate,63.42,+,-,-,Shareholder Returns
SHREECEM,Jun 2014,167.0,1.78,High Quality,21.59,Capital Intensive,12.01,+,-,-,Shareholder Returns
SHREECEM,Jun 2015,249.0,2.91,High Quality,15.82,Capital Intensive,18.53,+,-,-,Shareholder Returns
SHREECEM,Mar 2016,301.0,,Accrual Risk,,Capital Intensive,,+,-,-,Reinvestor
SHREECEM,Mar 2017,154.0,1.64,High Quality,23.83,Capital Intensive,6.13,+,-,-,Shareholder Returns
SHREECEM,Mar 2018,-1716.0,1.36,High Quality,36.56,Capital Intensive,-69.39,+,-,+,Mixed
SHREECEM,Mar 2019,1360.0,2.05,High Quality,5.73,Moderate,48.62,+,-,-,Shareholder Returns
SHREECEM,Mar 2020,-1617.0,2.57,High Quality,43.44,Capital Intensive,-42.88,+,-,+,Mixed
SHREECEM,Mar 2021,1603.0,1.82,High Quality,19.55,Capital Intensive,39.18,+,-,-,Shareholder Returns
SHREECEM,Mar 2022,525.0,2.1,High Quality,14.28,Capital Intensive,14.15,+,-,-,Shareholder Returns
SHREECEM,Mar 2023,164.0,1.08,High Quality,13.47,Capital Intensive,5.54,+,-,-,Shareholder Returns
SHREECEM,Mar 2024,1929.0,1.93,High Quality,6.91,Moderate,42.7,+,-,-,Shareholder Returns
SHRIRAMFIN,Mar 2013,-8400.0,-5.71,Accrual Risk,0.58,Asset Light,-385.5,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2014,-4167.0,-2.99,Accrual Risk,1.32,Asset Light,-208.45,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2015,-9656.0,-9.35,Accrual Risk,0.49,Asset Light,-571.02,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2016,-5543.0,-4.65,Accrual Risk,0.35,Asset Light,-303.89,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2017,-2679.0,-2.11,Accrual Risk,0.02,Asset Light,-135.85,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2018,-13056.0,-5.16,Accrual Risk,0.64,Asset Light,-343.13,-,+,+,Distress Signal
SHRIRAMFIN,Mar 2019,-5611.0,-2.15,Accrual Risk,0.49,Asset Light,-147.62,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2020,-2519.0,-0.98,Accrual Risk,0.33,Asset Light,-70.66,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2021,-4264.0,-1.7,Accrual Risk,0.14,Asset Light,-125.34,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2022,-8893.0,-3.26,Accrual Risk,0.18,Asset Light,-242.58,-,-,+,Growth Funded by Debt
SHRIRAMFIN,Mar 2023,-12549.0,-2.93,Accrual Risk,16.65,Capital Intensive,-142.62,-,+,+,Distress Signal
SHRIRAMFIN,Mar 2024,-31359.0,-4.2,Accrual Risk,0.71,Asset Light,-298.0,-,-,+,Growth Funded by Debt
SIEMENS,Sep 2011,267.0,0.0,Accrual Risk,2.21,Asset Light,22.8,+,+,-,Liquidating Assets
